% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=912480, Fri Mar  3 22:20:09 2023
1 9 -0.06234128416006163 -0.019984088095392545 0.02183629651161207 0.0586575685246291 0.945805924149145 0.967553308963497 0.9921619212467031 1.0016906465113469 1.0343431174216207 1.0543512860144972
2 18 -0.06234128416006163 -0.019984088095392545 0.02183629651161207 0.0586575685246291 0.945805924149145 0.967553308963497 0.9921619212467031 1.0016906465113469 1.0343431174216207 1.0543512860144972
3 27 -0.06234128416006163 -0.019984088095392545 0.02183629651161207 0.0586575685246291 0.945805924149145 0.967553308963497 0.9921619212467031 1.0016906465113469 1.0343431174216207 1.0543512860144972
4 36 -0.06234128416006163 -0.019984088095392545 0.02183629651161207 0.0586575685246291 0.945805924149145 0.967553308963497 0.9921619212467031 1.0016906465113469 1.0343431174216207 1.0543512860144972
5 45 -0.06234128416006163 -0.019984088095392545 0.02183629651161207 0.0586575685246291 0.945805924149145 0.967553308963497 0.9921619212467031 1.0016906465113469 1.0343431174216207 1.0543512860144972
6 54 -0.06234128416006163 -0.019984088095392545 0.02183629651161207 0.0586575685246291 0.945805924149145 0.967553308963497 0.9921619212467031 1.0016906465113469 1.0343431174216207 1.0543512860144972
7 63 -0.33498657635356666 -0.1855003054258435 0.09461415560699604 0.18557993730062078 0.77182486355061 0.8683747080530205 0.87929267268019 1.0051646731381505 1.0873064843067555 1.297869304379066
8 72 -0.33498657635356666 -0.1855003054258435 0.09461415560699604 0.18557993730062078 0.77182486355061 0.8683747080530205 0.87929267268019 1.0051646731381505 1.0873064843067555 1.297869304379066
9 81 -0.33498657635356666 -0.1855003054258435 0.09461415560699604 0.18557993730062078 0.77182486355061 0.8683747080530205 0.87929267268019 1.0051646731381505 1.0873064843067555 1.297869304379066
10 90 -0.33498657635356666 -0.1855003054258435 0.09461415560699604 0.18557993730062078 0.77182486355061 0.8683747080530205 0.87929267268019 1.0051646731381505 1.0873064843067555 1.297869304379066
11 99 -0.33498657635356666 -0.1855003054258435 0.09461415560699604 0.18557993730062078 0.77182486355061 0.8683747080530205 0.87929267268019 1.0051646731381505 1.0873064843067555 1.297869304379066
12 108 -0.33498657635356666 -0.1855003054258435 0.09461415560699604 0.18557993730062078 0.77182486355061 0.8683747080530205 0.87929267268019 1.0051646731381505 1.0873064843067555 1.297869304379066
13 117 -0.45354360895103374 -0.19270526205199787 0.07285214379753868 0.17476936768602064 0.6392065477427695 0.7884183122985559 0.8947139339424938 0.9869662614064731 1.2340745427382835 1.2931574352625592
14 126 -0.45354360895103374 -0.19270526205199787 0.07285214379753868 0.17476936768602064 0.6392065477427695 0.7884183122985559 0.8947139339424938 0.9869662614064731 1.2340745427382835 1.2931574352625592
15 135 -0.45354360895103374 -0.19270526205199787 0.07285214379753868 0.17476936768602064 0.6392065477427695 0.7884183122985559 0.8947139339424938 0.9869662614064731 1.2340745427382835 1.2931574352625592
16 144 -0.45354360895103374 -0.19270526205199787 0.07285214379753868 0.17476936768602064 0.6392065477427695 0.7884183122985559 0.8947139339424938 0.9869662614064731 1.2340745427382835 1.2931574352625592
17 153 -0.45354360895103374 -0.19270526205199787 0.07285214379753868 0.17476936768602064 0.6392065477427695 0.7884183122985559 0.8947139339424938 0.9869662614064731 1.2340745427382835 1.2931574352625592
18 162 -0.45354360895103374 -0.19270526205199787 0.07285214379753868 0.17476936768602064 0.6392065477427695 0.7884183122985559 0.8947139339424938 0.9869662614064731 1.2340745427382835 1.2931574352625592
19 171 -0.3832705771722539 -0.1418802508925976 0.015508656001531916 0.19869045581904 0.6533435029879991 0.8526218515551814 0.8841896018110229 1.0631590367180044 1.1664794695269565 1.2543546162151302
20 180 -0.3832705771722539 -0.1418802508925976 0.015508656001531916 0.19869045581904 0.6533435029879991 0.8526218515551814 0.8841896018110229 1.0631590367180044 1.1664794695269565 1.2543546162151302
21 189 -0.3832705771722539 -0.1418802508925976 0.015508656001531916 0.19869045581904 0.6533435029879991 0.8526218515551814 0.8841896018110229 1.0631590367180044 1.1664794695269565 1.2543546162151302
22 198 -0.3832705771722539 -0.1418802508925976 0.015508656001531916 0.19869045581904 0.6533435029879991 0.8526218515551814 0.8841896018110229 1.0631590367180044 1.1664794695269565 1.2543546162151302
23 207 -0.3832705771722539 -0.1418802508925976 0.015508656001531916 0.19869045581904 0.6533435029879991 0.8526218515551814 0.8841896018110229 1.0631590367180044 1.1664794695269565 1.2543546162151302
24 216 -0.3832705771722539 -0.1418802508925976 0.015508656001531916 0.19869045581904 0.6533435029879991 0.8526218515551814 0.8841896018110229 1.0631590367180044 1.1664794695269565 1.2543546162151302
25 225 -0.4154741569842236 -0.32490663009565485 0.04359179184805507 0.24971606383244155 0.5115043556377485 0.765848723121379 0.8970781479604635 1.053117105380422 1.1796267634497104 1.3588652932565144
26 234 -0.4154741569842236 -0.32490663009565485 0.04359179184805507 0.24971606383244155 0.5115043556377485 0.765848723121379 0.8970781479604635 1.053117105380422 1.1796267634497104 1.3588652932565144
27 243 -0.4154741569842236 -0.32490663009565485 0.04359179184805507 0.24971606383244155 0.5115043556377485 0.765848723121379 0.8970781479604635 1.053117105380422 1.1796267634497104 1.3588652932565144
28 252 -0.4154741569842236 -0.32490663009565485 0.04359179184805507 0.24971606383244155 0.5115043556377485 0.765848723121379 0.8970781479604635 1.053117105380422 1.1796267634497104 1.3588652932565144
29 261 -0.4154741569842236 -0.32490663009565485 0.04359179184805507 0.24971606383244155 0.5115043556377485 0.765848723121379 0.8970781479604635 1.053117105380422 1.1796267634497104 1.3588652932565144
30 270 -0.4154741569842236 -0.32490663009565485 0.04359179184805507 0.24971606383244155 0.5115043556377485 0.765848723121379 0.8970781479604635 1.053117105380422 1.1796267634497104 1.3588652932565144
31 279 -0.5050873989809443 -0.38990080832390533 0.049178715185453914 0.17540088513628296 0.38575646615437176 0.6889872239271545 0.8516645612996935 1.1077201312742384 1.2904057446036334 1.326259836598835
32 288 -0.5050873989809443 -0.38990080832390533 0.049178715185453914 0.17540088513628296 0.38575646615437176 0.6889872239271545 0.8516645612996935 1.1077201312742384 1.2904057446036334 1.326259836598835
33 297 -0.5050873989809443 -0.38990080832390533 0.049178715185453914 0.17540088513628296 0.38575646615437176 0.6889872239271545 0.8516645612996935 1.1077201312742384 1.2904057446036334 1.326259836598835
34 306 -0.5050873989809443 -0.38990080832390533 0.049178715185453914 0.17540088513628296 0.38575646615437176 0.6889872239271545 0.8516645612996935 1.1077201312742384 1.2904057446036334 1.326259836598835
35 315 -0.5050873989809443 -0.38990080832390533 0.049178715185453914 0.17540088513628296 0.38575646615437176 0.6889872239271545 0.8516645612996935 1.1077201312742384 1.2904057446036334 1.326259836598835
36 324 -0.5050873989809443 -0.38990080832390533 0.049178715185453914 0.17540088513628296 0.38575646615437176 0.6889872239271545 0.8516645612996935 1.1077201312742384 1.2904057446036334 1.326259836598835
37 333 -0.5396276089330544 -0.35099431677615633 0.07486014659192515 0.17367771763690984 0.36509736212237665 0.6859479829281826 0.8536632825944401 1.0748306033887065 1.2054668207576895 1.434931078104291
38 342 -0.5396276089330544 -0.35099431677615633 0.07486014659192515 0.17367771763690984 0.36509736212237665 0.6859479829281826 0.8536632825944401 1.0748306033887065 1.2054668207576895 1.434931078104291
