% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=309070, Wed Mar  8 11:44:10 2023, <python>{}</python>
1 9 3.670559986794773 1.0000416675347343 0.21224370026452505 2.1224370026452505e-01 1.2430978349901571 1.2507403910557333   
2 18 3.5305796532495535 1.2292973526057562 0.2002261944709859 2.0022619447098591e-01 1.1899878866213105 1.2530802017863767   
3 27 3.753248805751524 1.3950151134642303 0.2002261944709859 2.1224370026452505e-01 1.1839791337245409 1.2223984566988872   
4 36 3.9872603370205875 1.4314400583057072 0.2002261944709859 2.1224370026452505e-01 0.21224370026452505 1.2482806156636177   
5 45 4.085730459714025 1.586244029597935 0.1972218180226011 1.9722181802260111e-01 0.21224370026452505 1.2860154061434552   
6 54 3.988851172976764 1.7715389603071412 0.1972218180226011 1.9722181802260111e-01 1.2050097688632344 1.8399423004932678   
7 63 3.7293554051540645 1.7845016349355023 0.1972218180226011 2.1224370026452505e-01 0.4674233384605892 2.226180153666865   
8 72 3.5342179353289 1.9505287829454656 0.1972218180226011 1.9722181802260111e-01 0.21224370026452505 1.3111808402638372   
9 81 3.59109808545757 2.188393019699299 0.1972218180226011 2.1224370026452505e-01 0.21224370026452505 2.226180153666865   
10 90 3.9168213460875405 2.4397753618209856 0.1972218180226011 2.1224370026452505e-01 0.21224370026452505 1.2482806156636177   
11 99 4.1371291590090395 2.7391773852474572 0.1972218180226011 2.1224370026452505e-01 0.21224370026452505 2.226180153666865   
12 108 4.643405882231633 2.7452110082879426 0.1972218180226011 2.0323057091937063e-01 0.21224370026452505 1.2604595279627244   
13 117 4.532588454599927 3.1758703465546345 0.1972218180226011 2.1224370026452505e-01 1.2192990252631373 1.2825322486335942   
14 126 4.274018629520004 3.1851893200435297 0.1972218180226011 2.1224370026452505e-01 1.2192990252631373 1.2920621232044127   
15 135 3.748894106337051 3.1788435505914125 0.1972218180226011 2.1224370026452505e-01 1.2042771430212134 2.2404694100667673   
16 144 3.340846688929362 3.1246815890039 0.1972218180226011 2.1224370026452505e-01 0.21224370026452505 1.2192990252631373   
17 153 3.2885824262945618 3.291405149973174 0.1972218180226011 2.1224370026452505e-01 0.21224370026452505 2.32630450800651   
18 162 3.479601681296765 3.6379017944733025 0.1972218180226011 1.9722181802260111e-01 0.21224370026452505 1.2328913864049598   
19 171 3.6790487124181053 3.938248996880556 0.1972218180226011 1.9722181802260111e-01 0.21224370026452505 1.2518748068421066   
20 180 3.4226064005344305 4.159348087938861 0.1972218180226011 2.1224370026452505e-01 0.21224370026452505 0.21224370026452505   
21 189 3.4247510700167227 3.985164063557843 0.1972218180226011 2.1224370026452505e-01 1.1899878866213105 1.2805010672501378   
22 198 3.3851582910649642 4.4984776003292835 0.1972218180226011 2.1224370026452505e-01 0.21224370026452505 1.2668966890840305   
23 207 3.3675608388594958 4.568232917627161 0.1972218180226011 2.1224370026452505e-01 0.21224370026452505 1.180974757276156   
24 216 3.275012589639233 4.425781988241603 0.1972218180226011 2.1224370026452505e-01 0.21224370026452505 1.2920621232044127   
